"","Date","PlantID","ClusterID","Network","Island","Species","Easting","Northing","RecruitmentMode","RangeofDates","SizeofDateRange","CA_t","ME_t","CH_t","DA_t","Unknown_Moth_t","Gerstaeckeria_t","Old_Moth_Evidence_t","AllSurveyed","Dead","Missing","Size_t","Plant_Segments_w_leaves","Plant_Segments_wo_leaves","Plant_Segments_woody","Height_t","Width_t","Perpen_Width","Num_FlowerBuds","Num_Fruit_red","Num_Fruit_green","Num_Flowers","Fruit_t","Fruit_Flowers_t","DemographicSurvey","SamplingYear","PlantsSurveyed"
"7001",2013-07-30,"8725","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,1,NA,NA,3,3,0.5,0,0,0,0,0,0,"1",2013,"NA"
"7002",2014-01-12,"8725","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7003",2014-06-15,"8725","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,3,0,2,1,1,3.5,1.5,0,0,0,0,0,0,"3",2014,"NA"
"7004",2014-09-10,"8725","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7005",2015-01-22,"8725","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7006",2015-08-27,"8725","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,2,0,2,0,1,3,1,0,0,0,0,0,0,"5",2015,"NA"
"7007",2013-07-30,"8726","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,4,1,2,1,7,5.5,4,0,0,0,0,0,0,"1",2013,"NA"
"7008",2014-01-12,"8726","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7009",2014-06-15,"8726","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,1,"TRUE",0,0,2,0,1,1,2,4.5,1.5,0,0,0,0,0,0,"3",2014,"NA"
"7010",2014-09-10,"8726","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7011",2015-01-22,"8726","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7012",2015-08-27,"8726","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,3,0,2,1,6,5,2,0,0,0,0,0,0,"5",2015,"NA"
"7013",2013-07-30,"8727","179",179,"4","pusilla",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,0,1,0,1,3,0.5,0,0,0,0,0,0,"1",2013,"NA"
"7014",2014-01-12,"8727","179",179,"4","pusilla",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7015",2014-06-15,"8727","179",179,"4","pusilla",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7016",2014-09-10,"8727","179",179,"4","pusilla",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7017",2013-07-30,"8728","179",179,"4","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,2,1,0,1,5.5,2,1,0,0,0,0,0,0,"1",2013,"NA"
"7018",2014-01-12,"8728","179",179,"4","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7019",2014-06-15,"8728","179",179,"4","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,1,0,10,3,1,0,0,0,0,0,0,"3",2014,"NA"
"7020",2014-09-10,"8728","179",179,"4","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7021",2015-01-22,"8728","179",179,"4","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7022",2015-08-27,"8728","179",179,"4","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,1,0,5.5,3.5,2,0,0,0,0,0,0,"5",2015,"NA"
"7023",2013-07-30,"8729","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,3,0,3,0,4,3,1,0,0,0,0,0,0,"1",2013,"NA"
"7024",2014-01-12,"8729","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7025",2014-06-15,"8729","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,2,0,1,1,4,1.5,1,0,0,0,0,0,0,"3",2014,"NA"
"7026",2014-09-10,"8729","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7027",2015-01-22,"8729","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7028",2015-08-27,"8729","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,2,0,2,0,3.5,2.5,0.5,0,0,0,0,0,0,"5",2015,"NA"
"7029",2013-07-30,"8730","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,1,0,0,1.5,0.5,0.5,0,0,0,0,0,0,"1",2013,"NA"
"7030",2014-01-12,"8730","179",179,"4","pusilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7031",2014-06-15,"8730","179",179,"4","pusilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7032",2014-09-10,"8730","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7033",2013-07-30,"8731","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,2,1,1,0,3.5,1,0.5,0,0,0,0,0,0,"1",2013,"NA"
"7034",2014-01-12,"8731","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7035",2014-06-15,"8731","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,2,0,2,0,2,3,0.5,0,0,0,0,0,0,"3",2014,"NA"
"7036",2014-09-10,"8731","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7037",2015-01-22,"8731","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7038",2015-08-27,"8731","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,2,0,2,0,1.5,4,0.5,0,0,0,0,0,0,"5",2015,"NA"
"7039",2013-07-30,"8732","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,2,1,0,1,2.5,2.5,1,0,0,0,0,0,0,"1",2013,"NA"
"7040",2014-01-12,"8732","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7041",2014-06-15,"8732","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,2,0,1,1,3,2.5,1,0,0,0,0,0,0,"3",2014,"NA"
"7042",2014-09-10,"8732","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7043",2015-01-22,"8732","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7044",2015-08-27,"8732","179",179,"4","pusilla",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,2,0,2,0,4,5.5,1,0,0,0,0,0,0,"5",2015,"NA"
"7045",2013-07-31,"8733","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"7046",2013-12-14,"8733","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7047",2014-05-06,"8733","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,3,1,2,0,14,6,1.5,0,0,0,0,0,0,"3",2014,"NA"
"7048",2014-06-24,"8733","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7049",2015-01-09,"8733","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7050",2015-05-23,"8733","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,4,1,3,0,20,3,2,0,0,0,0,0,0,"5",2015,"NA"
"7051",2013-07-31,"8734","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,1,0,1,0,0.5,1.5,5,0,0,0,0,0,0,"1",2013,"NA"
"7052",2013-12-15,"8734","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7053",2014-05-07,"8734","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7054",2014-06-24,"8734","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7055",2013-07-31,"8735","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,1,1,0,0,7,1,0.5,0,0,0,0,0,0,"1",2013,"NA"
"7056",2013-12-15,"8735","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7057",2014-05-07,"8735","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,0,1,0,18,2,2,0,0,0,0,0,0,"3",2014,"NA"
"7058",2014-09-04,"8735","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7059",2015-01-09,"8735","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7060",2015-05-27,"8735","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,1,0,0,16,1.5,1,0,0,0,0,0,0,"5",2015,"NA"
"7061",2013-07-31,"8736","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,2,0,2,0,5,2.5,1.5,0,0,0,0,0,0,"1",2013,"NA"
"7062",2013-12-15,"8736","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7063",2014-05-07,"8736","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7064",2013-07-31,"8738","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,2,1,1,0,13,3,1.5,0,0,0,0,0,0,"1",2013,"NA"
"7065",2013-12-15,"8738","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7066",2014-05-12,"8738","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,0,1,0,3,10,2,0,0,0,0,0,0,"3",2014,"NA"
"7067",2014-06-24,"8738","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7068",2015-01-09,"8738","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7069",2015-05-27,"8738","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",2015,"NA"
"7070",2013-07-31,"8739","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,1,0,0,6,0.5,0.5,0,0,0,0,0,0,"1",2013,"NA"
"7071",2013-12-14,"8739","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7072",2014-05-07,"8739","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,0,1,0,5.5,1,1,0,0,0,0,0,0,"3",2014,"NA"
"7073",2014-06-24,"8739","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7074",2015-01-09,"8739","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7075",2015-05-24,"8739","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,1,0,5,1,1,0,0,0,0,0,0,"5",2015,"NA"
"7076",2013-08-01,"8741","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,3,0,3,0,3,11.5,3.5,0,0,0,0,0,0,"1",2013,"NA"
"7077",2014-01-28,"8741","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7078",2014-06-02,"8741","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7079",2014-09-14,"8741","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7080",2013-08-01,"8742","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,2,1,1,0,3,6.5,1,0,0,0,0,0,0,"1",2013,"NA"
"7081",2014-01-28,"8742","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7082",2014-06-02,"8742","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7083",2014-09-14,"8742","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7084",2013-08-01,"8743","308",308,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,0,1,0,1,0.5,0.5,0,0,0,0,0,0,"1",2013,"NA"
"7085",2014-01-28,"8743","308",308,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7086",2015-01-18,"8743","308",308,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7087",2013-08-01,"8744","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,1,0,0,1.5,3,1,0,0,0,0,0,0,"1",2013,"NA"
"7088",2014-01-28,"8744","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7089",2015-01-18,"8744","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7090",2013-08-01,"8745","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,1,0,1,0,1,6.5,2,0,0,0,0,0,0,"1",2013,"NA"
"7091",2014-01-28,"8745","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7092",2015-01-18,"8745","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7093",2013-08-01,"8746","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,3,1,2,0,18,13.5,5,0,0,0,0,0,0,"1",2013,"NA"
"7094",2014-01-28,"8746","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7095",2015-01-18,"8746","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7096",2015-07-22,"8746","308",308,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",2015,"NA"
"7097",2013-08-01,"8747","282",282,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"7098",2013-12-19,"8747","282",282,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7099",2014-06-02,"8747","282",282,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,1,0,4.5,15,5,0,0,0,0,0,0,"3",2014,"NA"
"7100",2015-01-18,"8747","282",282,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7101",2015-06-23,"8747","282",282,"Roadway1","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",2015,"NA"
"7102",2013-08-01,"8748","282",282,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,"TRUE",0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",2013,"NA"
"7103",2013-12-19,"8748","282",282,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7104",2014-06-02,"8748","282",282,"Roadway1","stricta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE",0,0,3,1,2,0,11,8.5,3,0,0,0,0,0,0,"3",2014,"NA"
"7105",2014-09-13,"8748","282",282,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,"3",2014,"NA"
"7106",2015-01-18,"8748","282",282,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7107",2015-06-23,"8748","282",282,"Roadway1","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",2015,"NA"
"7108",2013-12-13,"8749","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7109",2014-05-07,"8749","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,2,0,2,0,4,5,2,0,0,0,0,0,0,"3",2014,"NA"
"7110",2014-06-24,"8749","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7111",2015-01-09,"8749","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7112",2015-05-23,"8749","207",207,"Roadway2","stricta",NA,NA,"Clonal",NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,2,0,2,0,3.5,4,1.5,0,0,0,0,0,0,"5",2015,"NA"
"7113",2013-12-14,"8750","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",2013,"NA"
"7114",2014-05-07,"8750","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,1,0,8,2,1,0,0,0,0,0,0,"3",2014,"NA"
"7115",2014-06-24,"8750","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"3",2014,"NA"
"7116",2015-01-09,"8750","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",2014,"NA"
"7117",2015-05-24,"8750","207",207,"Roadway2","stricta",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"TRUE",0,0,1,0,1,0,10,1.5,1,0,0,0,0,0,0,"5",2015,"NA"
"7118",2013-12-14,"8751","209",209,"Roadway2","stricta",NA,NA,"Seedling",NA,NA,0,0,0,0,0,NA,0,"TRUE",0,0,1,1,0,0,NA,NA,NA,0,0,0,0,0,0,"2",2013,"NA"
