"","PlantID","Date","Insect_Evidence_t","Moth_Evidence_t","Gerstaeckeria_t","Unknown_Moth_t","Old_Moth_Evidence_t","NatInsect_t","Insect_t","DA_t","CH_t","ME_t","CA_t","Height_t","Size_t","SamplingYear","Year","Network","Species","Island","RecruitmentMode","FruitPres_t","Fruit_Flowers_t","FruitFlowerPres_t","Fruit_t","DeadbyEndofYear","MissingbyEndofYear","PrevSamplingYear","PrevYear","OldMothNetworkPres","MENetworkPres","CANetworkPres","MothNetworkPres","OldMothPlantPres","MEPlantPres","CAPlantPres","MothPlantPres","MothNetworkPres_t","CANetworkPres_t","MENetworkPres_t","OldMothNetworkPres_t","OldMothNetworkPres_t_1","MENetworkPres_t_1","CANetworkPres_t_1","MothNetworkPres_t_1","IslandFullNames","MothOccupancy","DeadFactor","PlantIDb","PlantIDc","Alive","Clones_t","Loss_to_Offspring","ClonePres_t","Size_t_1","Height_t_1","Previous_Survey_Date","DaysSincePrevSurvey","DaysSinceStart","CA_t_1","ME_t_1","CH_t_1","DA_t_1","Insect_t_1","NatInsect_t_1","Old_Moth_Evidence_t_1","Unknown_Moth_t_1","Gerstaeckeria_t_1","Moth_Evidence_t_1","Insect_Evidence_t_1","RGR_Height","RGR_Height365","RGR_Size","RGR_Size365"
"424","8716",2015-05-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","Yes","Roadway2, 8716","Roadway2
8716",0,0,0,0,2,8,2014-05-11,378,898,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"425","8727",2014-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"179","Opuntia pusilla","4","Clonal",0,0,0,0,0,1,2013,2013,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,"Island 2","No Insects Observed","No","4, 8727","4
8727",1,0,0,0,1,1,2013-07-30,320,320,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"426","8730",2014-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"179","Opuntia pusilla","4","Seedling",0,0,0,0,0,1,2013,2013,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,"Island 2","No Insects Observed","No","4, 8730","4
8730",1,0,0,0,1,1.5,2013-07-30,320,320,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"427","8733",2013-07-31,1,1,NA,0,1,0,0,0,0,0,0,NA,NA,2013,2013,"207","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,0,NA,2012,2012,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","No","Roadway2, 8733","Roadway2
8733",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","8734",2014-05-07,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"207","Opuntia stricta","Roadway2","Clonal",0,0,0,0,1,1,2013,2013,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","Yes","Roadway2, 8734","Roadway2
8734",0,0,0,0,1,0.5,2013-07-31,280,280,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"429","8736",2014-05-07,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2014,2014,"207","Opuntia stricta","Roadway2","Clonal",0,0,0,0,1,0,2013,2013,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","Yes","Roadway2, 8736","Roadway2
8736",0,0,0,0,2,5,2013-07-31,280,280,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"430","8738",2015-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"207","Opuntia stricta","Roadway2","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,"Beach
Dunes","No Insects Observed","No","Roadway2, 8738","Roadway2
8738",1,0,0,0,1,3,2014-05-12,380,665,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"431","8741",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"308","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8741","Roadway1
8741",1,0,0,0,3,3,2013-08-01,305,305,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"432","8742",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"308","Opuntia stricta","Roadway1","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Coastal
Grassland","No Insects Observed","No","Roadway1, 8742","Roadway1
8742",1,0,0,0,2,3,2013-08-01,305,305,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"433","8743",2015-01-18,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2015,"308","Opuntia stricta","Roadway1","Unknown",NA,NA,NA,NA,0,1,2013,2014,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,"Coastal
Grassland","No Insects Observed","No","Roadway1, 8743","Roadway1
8743",1,0,0,0,2,1,2013-08-01,535,535,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"434","8744",2015-01-18,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2015,"308","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2013,2014,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,"Coastal
Grassland","No Insects Observed","No","Roadway1, 8744","Roadway1
8744",1,0,0,0,1,1.5,2013-08-01,535,535,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"435","8745",2015-01-18,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2015,"308","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2013,2014,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8745","Roadway1
8745",1,0,0,0,1,1,2013-08-01,535,535,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"436","8746",2015-01-18,1,1,0,0,0,0,0,0,0,0,0,13.5,NA,2014,2015,"308","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,0,2013,2014,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8746","Roadway1
8746",1,0,0,0,3,18,2013-08-01,535,535,0,0,0,0,0,0,1,0,NA,1,1,-0.000467289719626168,-0.170560747663551,NA,NA
"437","8746",2015-07-22,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"308","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8746","Roadway1
8746",1,0,0,0,NA,13.5,2015-01-18,185,720,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"438","8747",2013-08-01,1,1,NA,0,1,0,0,0,0,0,0,NA,NA,2013,2013,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,NA,2012,2012,1,0,0,1,1,0,0,1,1,0,0,1,NA,NA,NA,NA,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8747","Roadway1
8747",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","8747",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8747","Roadway1
8747",1,0,0,0,1,4.5,2014-06-02,386,691,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"440","8748",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"282","Opuntia stricta","Roadway1","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8748","Roadway1
8748",1,0,0,0,3,11.5,2014-06-02,386,691,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"441","8749",2013-12-13,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,2013,2013,"207","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,0,NA,2012,2012,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,"Beach
Dunes","No Insects Observed","No","Roadway2, 8749","Roadway2
8749",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","8750",2013-12-14,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,2013,2013,"207","Opuntia stricta","Roadway2","Unknown",NA,NA,NA,NA,0,NA,2012,2012,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,"Beach
Dunes","No Insects Observed","No","Roadway2, 8750","Roadway2
8750",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","8757",2015-05-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","No Insects Observed","Yes","Roadway2, 8757","Roadway2
8757",0,0,0,0,1,11,2014-05-10,381,528,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"444","8758",2014-06-02,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"209","Opuntia stricta","Roadway2","Clonal",0,0,0,0,1,0,2013,2013,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,"Beach
Dunes","Invasive Moth","Yes","Roadway2, 8758","Roadway2
8758",0,0,0,0,1,NA,2013-12-14,170,170,1,0,0,0,1,0,0,0,NA,1,1,NA,NA,NA,NA
"445","8761",2015-05-24,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","No Insects Observed","Yes","Roadway2, 8761","Roadway2
8761",0,0,0,0,1,4.5,2014-06-02,356,526,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"446","8763",2015-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"207","Opuntia stricta","Roadway2","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,"Beach
Dunes","Moth Damage Only,
No Insects Observed","No","Roadway2, 8763","Roadway2
8763",1,0,0,0,1,1,2014-05-12,380,528,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"447","8765",2015-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"207","Opuntia stricta","Roadway2","Unknown",NA,NA,NA,NA,0,1,2014,2014,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,"Beach
Dunes","No Insects Observed","No","Roadway2, 8765","Roadway2
8765",1,0,0,0,2,13,2014-05-07,385,528,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"448","8771",2015-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"207","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,"Beach
Dunes","No Insects Observed","No","Roadway2, 8771","Roadway2
8771",1,0,0,0,2,4,2014-05-07,385,528,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"449","8772",2015-05-27,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,"Beach
Dunes","No Insects Observed","Yes","Roadway2, 8772","Roadway2
8772",0,0,0,0,3,11.5,2014-05-10,382,528,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"450","8773",2015-06-29,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"1099","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 8773","Roadway1
8773",0,0,0,0,3,15,2014-05-27,398,559,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"451","8780",2013-12-16,1,1,NA,0,1,0,0,0,0,0,0,NA,NA,2013,2013,"183","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,NA,2012,2012,1,1,1,1,1,0,0,1,1,1,0,1,NA,NA,NA,NA,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8780","Roadway1
8780",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","8780",2015-06-14,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"183","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 8780","Roadway1
8780",0,0,0,0,1,3.5,2014-05-26,384,545,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"453","8781",2013-12-16,1,1,NA,0,1,0,0,0,0,0,0,NA,NA,2013,2013,"183","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,NA,2012,2012,1,1,1,1,1,0,0,1,1,1,0,1,NA,NA,NA,NA,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8781","Roadway1
8781",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","8782",2015-06-23,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"186","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","Yes","Roadway1, 8782","Roadway1
8782",0,0,0,0,2,1.5,2014-05-13,406,554,0,0,0,0,0,0,1,0,0,1,1,NA,NA,NA,NA
"455","8783",2013-12-16,1,1,NA,0,1,0,0,0,0,0,0,NA,NA,2013,2013,"186","Opuntia stricta","Roadway1","Clonal",NA,NA,NA,NA,0,NA,2012,2012,1,0,1,1,1,0,0,1,1,1,0,1,NA,NA,NA,NA,"Coastal
Grassland","Moth Damage Only,
No Insects Observed","No","Roadway1, 8783","Roadway1
8783",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","8787",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,"Island 1","Moth Damage Only,
No Insects Observed","Yes","3, 8787","3
8787",0,0,0,0,1,3,2014-06-17,351,532,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"457","8790",2014-05-19,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"84","Opuntia pusilla","3","Clonal",0,0,0,0,1,1,2013,2013,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,"Island 1","No Insects Observed","Yes","3, 8790","3
8790",0,0,0,0,1,NA,2013-12-18,152,152,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"458","8793",2014-06-17,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"84","Opuntia pusilla","3","Clonal",0,0,0,0,1,0,2013,2013,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,"Island 1","No Insects Observed","Yes","3, 8793","3
8793",0,0,0,0,1,NA,2013-12-18,181,181,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"459","8794",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia pusilla","3","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","No","3, 8794","3
8794",1,0,0,0,1,1,2014-06-17,351,532,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"460","8795",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia pusilla","3","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","Yes","3, 8795","3
8795",0,0,0,0,1,0.5,2014-06-09,359,532,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"461","8796",2014-06-09,1,1,0,0,0,0,0,0,0,0,0,5.5,NA,2014,2014,"84","Opuntia stricta","3","Seedling",0,0,0,0,0,0,2013,2013,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,"Island 1","No Insects Observed","No","3, 8796","3
8796",1,0,0,0,1,NA,2013-12-18,173,173,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"462","8797",2013-12-18,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,2013,2013,"84","Opuntia stricta","3","Seedling",NA,NA,NA,NA,0,NA,2012,2012,1,0,1,1,0,0,0,1,1,1,0,1,NA,NA,NA,NA,"Island 1","No Insects Observed","No","3, 8797","3
8797",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","8798",2013-12-18,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,2013,2013,"84","Opuntia stricta","3","Seedling",NA,NA,NA,NA,0,NA,2012,2012,1,0,1,1,0,0,0,1,1,1,0,1,NA,NA,NA,NA,"Island 1","No Insects Observed","No","3, 8798","3
8798",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","8798",2015-06-03,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"84","Opuntia stricta","3","Seedling",NA,NA,NA,NA,0,1,2014,2014,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 1","No Insects Observed","No","3, 8798","3
8798",1,0,0,0,1,6,2014-06-09,359,532,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"465","8804",2014-01-10,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,2013,2014,"226","Opuntia pusilla","6","Clonal",0,0,0,0,0,NA,2012,2013,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 4","No Insects Observed","No","6, 8804","6
8804",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","8806",2014-01-10,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,2013,2014,"225","Opuntia pusilla","6","Clonal",0,0,0,0,0,NA,2012,2013,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 4","No Insects Observed","No","6, 8806","6
8806",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","8813",2015-06-04,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"225","Opuntia pusilla","6","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 4","No Insects Observed","No","6, 8813","6
8813",1,0,0,0,1,1,2014-05-20,380,510,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"468","8815",2015-06-04,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"225","Opuntia pusilla","6","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 4","No Insects Observed","No","6, 8815","6
8815",1,0,0,0,1,1,2014-05-20,380,510,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"469","8818",2014-05-20,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"225","Opuntia pusilla","6","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 4","No Insects Observed","No","6, 8818","6
8818",1,0,0,0,1,NA,2014-01-10,130,130,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"470","8822",2014-01-10,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,2013,2014,"226","Opuntia pusilla","6","Clonal",0,0,0,0,0,NA,2012,2013,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 4","No Insects Observed","No","6, 8822","6
8822",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","8837",2014-05-20,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"224","Opuntia pusilla","6","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 4","No Insects Observed","No","6, 8837","6
8837",1,0,0,0,1,NA,2014-01-10,130,130,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"472","8842",2014-01-09,1,1,NA,0,1,1,1,0,0,1,0,NA,NA,2013,2014,"209","Opuntia stricta","Roadway2","Clonal",NA,NA,NA,NA,0,NA,2012,2013,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"Beach
Dunes","Native Moth","No","Roadway2, 8842","Roadway2
8842",1,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","8842",2014-05-10,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"209","Opuntia stricta","Roadway2","Clonal",0,0,0,0,1,1,2013,2013,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"Beach
Dunes","Native Moth","Yes","Roadway2, 8842","Roadway2
8842",0,0,0,0,NA,NA,2014-01-09,121,121,0,1,0,0,1,1,1,0,NA,1,1,NA,NA,NA,NA
"474","8850",2014-06-16,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"176","Opuntia pusilla","4","Clonal",0,0,0,0,0,1,2013,2013,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 2","No Insects Observed","No","4, 8850","4
8850",1,0,0,0,1,NA,2014-01-12,155,155,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"475","8856",2015-06-30,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"503","Opuntia pusilla","4","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,"Island 2","No Insects Observed","No","4, 8856","4
8856",1,0,0,0,1,1,2014-06-15,380,534,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"476","8864",2015-08-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"174","Opuntia pusilla","4","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 2","No Insects Observed","No","4, 8864","4
8864",1,0,0,0,1,1,2014-06-16,436,591,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"477","8873",2015-08-27,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2015,2015,"179","Opuntia pusilla","4","Unknown",NA,NA,NA,NA,NA,0,2014,2014,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,"Island 2","No Insects Observed",NA,"4, 8873","4
8873",NA,0,0,0,4,NA,2014-06-15,438,823,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"478","8877",2014-06-15,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"178","Opuntia pusilla","4","Unknown",0,0,0,0,0,1,2013,2013,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,"Island 2","No Insects Observed","No","4, 8877","4
8877",1,0,0,0,1,NA,2014-01-12,154,154,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"479","8882",2015-06-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"266","Opuntia pusilla","7","Clonal",NA,NA,NA,NA,0,1,2014,2014,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,"Island 5","No Insects Observed","No","7, 8882","7
8882",1,0,0,0,1,1,2014-06-10,381,529,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"480","8886",2014-06-10,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"266","Opuntia pusilla","7","Clonal",0,0,0,0,0,1,2013,2013,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,"Island 5","No Insects Observed","No","7, 8886","7
8886",1,0,0,0,1,NA,2014-01-13,148,148,0,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA
"481","8888",2015-06-26,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2015,2015,"266","Opuntia pusilla","7","Clonal",NA,NA,NA,NA,1,0,2014,2014,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,"Island 5","No Insects Observed","Yes","7, 8888","7
8888",0,0,0,0,2,4.5,2014-06-10,381,529,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
"482","8889",2014-06-10,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"267","Opuntia stricta","7","Clonal",0,0,0,0,1,0,2013,2013,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,"Island 5","Moth Damage Only,
No Insects Observed","Yes","7, 8889","7
8889",0,0,0,0,1,NA,2014-01-13,148,148,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
"483","8894",2014-06-10,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2014,2014,"264","Opuntia stricta","7","Clonal",0,0,0,0,1,1,2013,2013,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,"Island 5","Moth Damage Only,
No Insects Observed","Yes","7, 8894","7
8894",0,0,0,0,1,NA,2014-01-13,148,148,0,0,0,0,0,0,1,0,NA,1,1,NA,NA,NA,NA
